"Fund ID","Fund name","Company name","Company ID",Region,Country,Sector,Status,"Fossil fuel or renewable exposure","Start Date","End date"
F1015,"Peepul Capital Fund III","Sresta Natural Bioproducts Pvt Ltd",C4030,"South Asia",India,"Food and agriculture",Active,,31/08/2011,
F2079,"Circulate Capital Ocean Fund I-B","Srichakra Polyplast (India) Private Limited",C9106,"South Asia",India,"Business and consumer services",Active,,30/08/2022,
F1652,"GEF South Asia Fund II","SS Supply Chain Solutions Private Limited",C7656,"South Asia",India,"Technology and telecoms",Active,,30/07/2021,
F1981,"Adjuvant Global Health Technology Fund LP","Stack Diagnostics",C7401,"Rest of the World",Global,Health,Exited,,30/06/2021,31/12/2022
F2281,"SEAF Caribbean SME Growth Fund","Stages Group Inc.",C8697,"Rest of the World","Trinidad and Tobago","Construction and real estate",Active,,31/12/2022,
F543,"European Financing Partners V","Stanbic Bank",C4036,Africa,Africa,"Financial services",Exited,,07/04/2015,23/12/2019
F1701,"Healthquad Fund II",Stanplus,C7743,"South Asia",India,Health,Active,,28/02/2022,
F220,"Apis Growth Fund I","Star Health and Allied Insurance Company Limited",C5636,"South Asia",India,"Financial services",Exited,,01/08/2016,31/12/2024
F484,"Dynamic India Fund S4 I","Star Health and Allied Insurance Company Limited",C5636,"South Asia",India,"Financial services",Exited,,31/05/2017,30/06/2019
F1906,"Takura III",Starafrica,C7620,"Southern Africa",Zimbabwe,"Food and agriculture",Active,,14/09/2021,
F161,"African Infrastructure Investment Fund III","Starsight Power Utility Limited",C6123,"West Africa",Nigeria,Infrastructure,Active,Renewable,31/12/2017,
F2198,"Equator Africa Fund",SteamaCo,C9834,"West Africa",Nigeria,Infrastructure,Active,,18/10/2024,
F978,"Omnivore Partners India Fund 2","Stellapps Technologies Private Limited",C7192,"South Asia",India,"Technology and telecoms",Active,,15/09/2021,
F2242,"Omnivore Agritech & Climate Sustainability Fund III","Stellapps Technologies Private Limited",C7192,"South Asia",India,"Technology and telecoms",Active,,30/06/2024,
F1070,"Regional Education Finance Fund for Africa","Sterling Bank Plc",C8041,"West Africa",Nigeria,"Financial services",Active,,21/03/2022,
F2059,"COVID-19 Emerging and Frontier Market MSME Support Fund","Sterling Bank Plc",C8041,"West Africa",Nigeria,"Financial services",Active,,31/03/2022,
F2304,"South Asia Growth Fund III, L.P.","Sterlite Power Transmission Limited",C9859,"South Asia",India,Infrastructure,Active,,31/12/2024,
F2126,"Ventures Platform Fund IV","Steward Global Technologies Inc.",C8658,"East Africa",Uganda,"Technology and telecoms",Exited,,01/09/2022,31/12/2024
F2240,"Norrsken22 Fund (D) AB","Stitch Money",C10029,"Southern Africa","South Africa","Financial services",Active,,31/03/2025,
F2265,"Elevar India V",StrideOne,C8871,"South Asia",India,"Financial services",Active,,10/03/2023,
F2073,"Ankur Capital II","String Bio Pvt. Ltd",C7270,"South Asia",India,Health,Active,,29/05/2021,
F34,"Synergy Private Equity Fund","Suburban Fiber Company Ltd (""FiberCo"")",C4044,"West Africa",Nigeria,"Technology and telecoms",Exited,,22/03/2016,30/06/2023
F2102,"Meridiam Infrastructure Africa Parallel Fund II SLP (MIAPF II)","Suez Wind Energy S.A.E.",C9654,"North Africa",Egypt,Infrastructure,Active,,31/03/2025,
F2037,"BluePeak Private Capital Fund","Suhara Group",C9065,"East Africa","Kenya, Tanzania, Uganda","Business and consumer services",Active,,30/09/2023,
F2433,"CRE Venture Capital Fund III A LP","Sukhiba Inc.",C9679,"East Africa",Kenya,"Technology and telecoms",Active,,20/02/2024,
F1070,"Regional Education Finance Fund for Africa","Sumac Microfinance Bank",C7436,"East Africa",Kenya,"Financial services",Exited,,18/06/2021,31/12/2023
F2059,"COVID-19 Emerging and Frontier Market MSME Support Fund","Sumac Microfinance Bank",C7436,"East Africa",Kenya,"Financial services",Active,,18/06/2021,
F2281,"SEAF Caribbean SME Growth Fund","Sunco Caribbean",C9034,"Rest of the World","Caribbean, St Lucia",Infrastructure,Active,,30/09/2023,
F1135,"COVID-19 Energy Access Relief Fund, B.V.","Sunculture Kenya Limited",X0088,"East Africa",Kenya,Infrastructure,Active,,29/10/2021,
F524,"Energy Access Ventures Fund","Sunculture Kenya Ltd",C4050,"East Africa",Kenya,Infrastructure,Active,,07/04/2017,
F2126,"Ventures Platform Fund IV",SunFi,C8881,"West Africa",Nigeria,"Business and consumer services",Active,,31/12/2022,
F2410,"Micro, Small & Medium Enterprises Bonds S.A.","Sunrise Bank Ltd.",C8781,"South Asia",Nepal,"Financial services",Active,,23/06/2023,
F1172,"Stellaris Venture Partners II","Sunrise Investments",C9451,"South Asia",India,"Technology and telecoms",Active,,06/08/2021,
F1135,"COVID-19 Energy Access Relief Fund, B.V.","Sunshell Technology Solutions",X0089,"South Asia",India,Infrastructure,Active,,13/07/2022,
F236,"Ascent India Fund III","Supermarket Grocery Supplies Private Limited (Big Basket)",C6052,"South Asia",India,"Business and consumer services",Active,,01/02/2012,
F95,"Actis Emerging Markets Fund 3 LP",SuperMax,C4059,"South Asia",India,Manufacturing,Active,,28/02/2011,
F99,"Actis India 3 LP",SuperMax,C4059,"South Asia",India,Manufacturing,Active,,28/02/2011,
F2125,"Endure Capital 21 C.V.","Suplyd for Electronic Trading LLC",C8685,"North Africa",Egypt,"Technology and telecoms",Active,,30/09/2022,
F1729,"Novastar Ventures Africa Fund II","Sure Chill",C6236,"East Africa",Kenya,Manufacturing,Active,,30/05/2019,
F57,"Aavishkaar Goodwell India Microfinance Development Company II Limited","Suryoday Small Finance Bank Limitedul",C4062,"South Asia",India,"Financial services",Exited,,05/05/2012,30/06/2016
F644,"Growth Catalyst Partners","Suryoday Small Finance Bank Limitedul",C4062,"South Asia",India,"Financial services",Exited,,17/02/2017,30/07/2024
F1970,"Lok Capital Growth Fund","Suryoday Small Finance Bank Limitedul",C4062,"South Asia",India,"Financial services",Exited,,17/02/2017,30/09/2024
F2123,"SUSI Asia Energy Transition Fund","Sustainable Energy Solutions Partnership",C9981,"Rest of the World",Thailand,Infrastructure,Active,,31/03/2025,
F1933,"Africa Forestry Fund II","Sustainable Forestry Investments BV",C7148,"West Africa",Ghana,Manufacturing,Active,,01/08/2021,
F1933,"Africa Forestry Fund II","Sustainabuild Group",C9519,"Southern Africa","South Africa",Manufacturing,Active,,31/03/2024,
F57,"Aavishkaar Goodwell India Microfinance Development Company II Limited","Swarna Pragati Housing Microfinance Private Limited",C4064,"South Asia",India,"Financial services",Active,,01/07/2013,
F1135,"COVID-19 Energy Access Relief Fund, B.V.","Swelect Energy Systems Limited",X0090,"South Asia",India,Infrastructure,Active,,27/04/2023,
F349,"Capital Alliance Private Equity II Ltd (Cape II)","Swift Networks Ltd",C4067,"West Africa",Nigeria,"Technology and telecoms",Active,,30/09/2006,
F2279,"Algebra Ventures II Coöperatief U.A.","Sylndr PTE LTD",C8583,"North Africa",Egypt,"Business and consumer services",Active,,30/04/2022,
F1968,"Ascent India Fund IV","Symbio Generrics India Private Limited (Symbio)",C7904,"South Asia",India,Health,Active,,31/03/2022,
F832,"Leapfrog Financial Inclusion Fund II","Syn Mun Kong",C4070,"Rest of the World",Thailand,"Financial services",Exited,,01/12/2014,31/12/2024
F2076,"Insitor Impact Asia Fund 2","Syn Pitarn Holdings Plc Ltd",C9710,"Rest of the World",Thailand,"Financial services",Active,,18/06/2024,
F1652,"GEF South Asia Fund II","Syrma Technology Pvt Ltd",C6960,"South Asia",India,"Business and consumer services",Exited,,30/11/2020,30/06/2023
F112,"Adenia Capital III (formerly I&P Capital III)",Syrse,C4073,Africa,"West Africa","Technology and telecoms",Exited,,17/12/2012,30/09/2024
F2067,"Helios Investors IV","T2S Group",C7644,"North Africa",Morocco,Health,Active,,01/12/2021,
F2240,"Norrsken22 Fund (D) AB","Taager BV",C9881,"North Africa",Egypt,"Business and consumer services",Active,,31/12/2024,
F1135,"COVID-19 Energy Access Relief Fund, B.V.","Taatisolar Namibia (Pty) Ltd.",X0091,"Southern Africa",Namibia,Infrastructure,Active,,18/01/2023,
F394,"Cepheus Growth Capital Fund L.P.","Tabor Ceramics Products S.C.",C6599,"East Africa",Ethiopia,"Business and consumer services",Active,,01/11/2019,
F2002,"Techxila Fund I",TAG,C7602,"South Asia",Pakistan,"Technology and telecoms",Exited,,31/12/2021,30/06/2024
F2002,"Techxila Fund I",Tajir,C7600,"South Asia",Pakistan,"Technology and telecoms",Active,,31/12/2021,
F28,"Interact Climate Change Facility (ICCF)","Takoradi International Company Limited (TICO)",C4077,"West Africa",Ghana,Infrastructure,Active,"Fossil Fuel",01/12/2012,
F2076,"Insitor Impact Asia Fund 2",Taleem,C8055,"South Asia",Pakistan,Education,Active,,31/12/2022,
F2126,"Ventures Platform Fund IV","Talstack Inc",C9006,Africa,Africa,"Business and consumer services",Active,,31/03/2023,
F2184,"TIDE Africa II LP","Talstack Inc",C9006,Africa,Africa,"Business and consumer services",Active,,30/06/2024,
F1188,"Takura II","Talwant Trading (Pvt) Ltd",C4079,"Southern Africa",Zimbabwe,"Business and consumer services",Exited,,16/02/2015,21/09/2022
F2421,"SPE PEF III","Tamweely Microfinance",C9795,"North Africa",Egypt,"Financial services",Active,,31/12/2024,
F2126,"Ventures Platform Fund IV","Tanel Technologies Inc",C9633,"West Africa",Senegal,"Financial services",Active,,30/06/2024,
F1960,"Verod Capital Growth Fund III","Tangerine General Insurance Limited",C7056,"West Africa",Nigeria,"Financial services",Active,,01/09/2020,
F53,"A4C S Feeder LP","Tapestry Home Brands",C2655,"Southern Africa","South Africa","Business and consumer services",Exited,,01/10/2015,03/03/2023
F2184,"TIDE Africa II LP",TAPSI,C8092,"East Africa",Mauritius,"Financial services",Active,,31/12/2022,
F2265,"Elevar India V","Tapsys Pvt. Ltd",C9616,"South Asia",India,"Financial services",Active,,14/03/2024,
F2070,"Chiratae Ventures International Fund IV","Targetone Innovations Private Limited (Gomechanic)",C6809,"South Asia",India,"Technology and telecoms",Exited,,11/12/2019,31/03/2023
F2264,"Amethis MENA Fund II",Tarjama,C8700,"Africa, Western Asia","Jordan, North Africa","Technology and telecoms",Active,,21/12/2022,
F2002,"Techxila Fund I","Tazah Technologies Pte. Ltd",C7791,"South Asia",Pakistan,"Food and agriculture",Active,,22/08/2022,
F28,"Interact Climate Change Facility (ICCF)",TBCC,C4091,"South Asia",Pakistan,Infrastructure,Active,Renewable,30/06/2017,
F219,"APF-II India Holdings Private Limited","Teamwork Arts Private Limited",C4094,"South Asia",India,"Business and consumer services",Exited,,01/06/2013,31/03/2024
F2193,"Blue Orchard Insuresilience Fund II","TECHCOOP INVESTMENT & TECHNOLOGY PTE. LTD",C9898,"Rest of the World",Vietnam,"Food and agriculture",Active,,31/12/2024,
F1172,"Stellaris Venture Partners II","Techfino Capital Private Limited",C10027,"South Asia",India,"Financial services",Active,,31/03/2025,
F1115,"Seedfund2 International","Technium Labs (LurnQ)",C4096,"South Asia",India,Education,Active,,30/06/2012,
F1074,"Resurgence PE Investments Ltd (formerly Avigo SME Fund III)","Techpro Engineers Private Limited",C4099,"South Asia",India,"Construction and real estate",Active,,30/08/2010,
F1985,"Stellaris Venture Partners India I","Techwider Technologies Pvt Ltd (Wydr)",C6238,"South Asia",India,"Technology and telecoms",Exited,,06/02/2017,31/12/2021
F122,"AFIG Fund II LP","Tecnicil Industria",C4100,"West Africa","Cape Verde","Food and agriculture",Active,,01/04/2017,
F281,"Avigo SME Fund II","Tecpro Systems",C4103,"South Asia",India,"Construction and real estate",Active,,13/07/2006,
F10,"African Rivers Fund","Telcare Ltd",C5188,"East Africa",Uganda,"Technology and telecoms",Exited,,12/07/2017,31/12/2019
F161,"African Infrastructure Investment Fund III","Tema LNG Terminal Company",C6627,"West Africa",Ghana,Infrastructure,Active,"Fossil Fuel",01/02/2020,
F883,"Meridiam Infrastructure Africa Fund","Ten Merina Ndakhar SA",C4108,"West Africa",Senegal,Infrastructure,Active,Renewable,30/06/2017,
F1950,"pi Ventures Fund I","Ten3T Healthcare Private Limited",C6124,"South Asia",India,Health,Active,,09/12/2016,
F2126,"Ventures Platform Fund IV","Termii Inc",C8899,"West Africa",Nigeria,"Technology and telecoms",Active,,30/06/2023,
F2242,"Omnivore Agritech & Climate Sustainability Fund III","Terraegis Cleantech Pvt. Ltd",C9803,"South Asia",India,"Financial services",Active,,30/09/2024,
F1232,"TLCom TIDE Africa Fund",Terragon,C6854,"West Africa",Nigeria,"Technology and telecoms",Active,,23/05/2018,
F1967,"Africa Food Security Fund I","Terramar Limitada",C6600,"East Africa",Mozambique,"Business and consumer services",Active,,31/03/2022,
F2037,"BluePeak Private Capital Fund","Teyliom Finance",C5705,"West Africa","Cote d'Ivoire","Financial services",Active,,31/12/2023,
F1959,"Mediterrania Capital III LP",TGCC,C6601,"North Africa",Morocco,Manufacturing,Exited,,17/07/2019,30/06/2024
F454,"CX Partners Fund II","Thalappakatti Hotels",C6390,"South Asia",India,"Business and consumer services",Active,,18/10/2019,
F1947,"Anthem Asia Myanmar SME Venture Fund","Thalun Pte Ltd",C6810,"Rest of the World",Myanmar,Education,Active,,01/06/2020,
F564,"Fibonacci India Fund Co Limited (Phi Capital)","The Arya Vaidya Pharmacy (Coimbatore) Limited",C4119,"South Asia",India,Health,Active,,30/06/2017,
F63,"GHF Fund LP","The Avenue Group Limited",C4120,"East Africa",Kenya,Health,Exited,,22/01/2017,30/06/2019
F2017,"Evercare Health Fund","The Avenue Group Limited",C4120,"East Africa",Kenya,Health,Active,,20/06/2019,
F2208,"African Infrastructure Investment Fund IV","The Logistics Group",C8085,"Southern Africa","South Africa",Infrastructure,Active,,30/06/2022,
F969,"Novastar Ventures East Africa Fund I LP","The Paradigm Project L3C",C4123,"East Africa",Kenya,Manufacturing,Exited,,30/06/2014,07/04/2020
F1949,"Momentum Africa Real Estate Parallel Company","The Rose",C7400,"East Africa",Kenya,"Construction and real estate",Active,,09/04/2021,
F1981,"Adjuvant Global Health Technology Fund LP","Themis Bioscience GmbH",C7407,"Rest of the World",Global,Health,Exited,,01/09/2019,31/03/2022
F484,"Dynamic India Fund S4 I","Theobroma Foods Private Limited",C5189,"South Asia",India,"Food and agriculture",Active,,31/05/2017,
F2274,"Pi Ventures Fund II","Theranautilus Private Limited",C9848,"South Asia",India,Health,Active,,12/11/2024,
F2425,"3one4 Capital IFSC Fund","Thimblerr Commerce and Technology Pvt Ltd",C9742,"South Asia",India,Manufacturing,Active,,30/06/2024,
F1135,"COVID-19 Energy Access Relief Fund, B.V.","ThirdWave Power",X0092,"East Africa",Rwanda,Infrastructure,Active,,24/02/2023,
F2506,"IHS Green Housing Fund",TILISI,C9938,"East Africa",Kenya,"Construction and real estate",Active,,31/03/2024,
F394,"Cepheus Growth Capital Fund L.P.","Tinaw General S.C",C8965,"East Africa",Ethiopia,"Business and consumer services",Active,,09/06/2023,
F10,"African Rivers Fund",TMR,C6039,"East Africa",Uganda,Health,Active,,01/09/2018,
F1270,"Ventureast proactive Fund II","Toch Volume Technologies",C7162,"South Asia",India,Manufacturing,Active,,30/07/2021,
F2278,"India Quotient Fund IV",Topmate,C9478,"South Asia",India,"Technology and telecoms",Active,,30/09/2023,
F2126,"Ventures Platform Fund IV","TopUp Mama (Small360, Inc)",C8657,Africa,Africa,"Business and consumer services",Active,,01/02/2022,
F1950,"pi Ventures Fund I","Touchkin eServices Private Limited",C6239,"South Asia",India,"Technology and telecoms",Active,,29/06/2019,
F1701,"Healthquad Fund II","Touchkin eServices Private Limited",C6239,"South Asia",India,"Technology and telecoms",Active,,30/09/2022,
F10,"African Rivers Fund","Toussaint Ndombasi",C8557,"Central Africa","Democratic Republic of Congo","Financial services",Active,,30/06/2022,
F2126,"Ventures Platform Fund IV","Traction App",C8669,Africa,Africa,"Technology and telecoms",Active,,01/01/2022,
F978,"Omnivore Partners India Fund 2","Tractor Junction",C7936,"South Asia",India,"Food and agriculture",Active,,25/04/2022,
F1093,"Fund for Agriculture Finance in Nigeria","TradeDepot Inc",C7517,"West Africa",Nigeria,"Business and consumer services",Active,,01/10/2021,
F1729,"Novastar Ventures Africa Fund II","TradeDepot Inc",C7517,"West Africa",Nigeria,"Business and consumer services",Active,,29/10/2021,
F220,"Apis Growth Fund I","Trans-Fast Remittance",C4154,"Rest of the World",Global,"Financial services",Exited,,31/05/2016,31/12/2019
F2076,"Insitor Impact Asia Fund 2","Trellis Housing Finance (THF)",C7613,"South Asia",Pakistan,"Financial services",Active,,01/11/2021,
F2002,"Techxila Fund I","Trellis Housing Finance (THF)",C7613,"South Asia",Pakistan,"Financial services",Active,,31/12/2021,
F2194,"Unitary Fund",Trential,C9009,"South Asia",India,"Technology and telecoms",Active,,30/09/2023,
F2425,"3one4 Capital IFSC Fund","Triffy Digital Pvt Ltd",C9743,"South Asia",India,"Financial services",Active,,30/06/2024,
F2278,"India Quotient Fund IV","Trinkerr Learning Technologies Pvt Ltd.",C9622,"South Asia",India,"Technology and telecoms",Active,,31/03/2024,
F2002,"Techxila Fund I","Truckitin Pte Ltd. (“Truck It In”),",C7161,"South Asia",Pakistan,"Technology and telecoms",Active,,30/09/2021,
F2278,"India Quotient Fund IV","TRUECARAT DIAMONDS PRIVATE LIMITED",C10063,"South Asia",India,Manufacturing,Active,,31/03/2025,
F2073,"Ankur Capital II","TrueGrit Technologies (Wasabi)",C7651,"South Asia",India,"Technology and telecoms",Active,,14/07/2021,
